"","namestmax","r2","es"
"6499","w_26_53.5",0.0131121038654749,0.151127440625672
"7918","w_31_52",0.0131114553670043,0.156065780246284
"1032","w_8_20.5",0.0130852951909182,-0.121599248260898
"6785","w_27_53",0.0130466978985022,0.152269316933503
"7908","w_31_42",0.0130315401720319,0.162913104170388
"7625","w_30_41.5",0.0130077067149872,0.163363783582445
"5637","w_23_55",0.0129971353374956,0.148369897253326
"1177","w_8_54.5",0.0129769735583201,0.115666857871896
"8756","w_34_50.5",0.0129350096783921,0.16205630125288
"1827","w_10_93.5",0.0129023657476246,-0.104125800562745
"8195","w_32_48.5",0.0128894503503479,0.160584196688498
"541","w_6_31.5",0.012832901759666,-0.136792447098906
"8755","w_34_49.5",0.012831881853711,0.16240344929141
"8469","w_33_42",0.0128263886475085,0.162021845414893
"737","w_7_21",0.0127892325642912,-0.114266550460359
"1826","w_10_92.5",0.0127884516468573,-0.104833869794858
"914","w_7_92",0.0127694703272488,-0.100985158955255
"8749","w_34_43.5",0.0127260638860101,0.164845697758285
"7344","w_29_43",0.012698974939553,0.157420556537748
"7059","w_28_42.5",0.0126632869764535,0.157698031373074
"1202","w_8_77.5",0.0125939143183296,-0.0972519134490315
"8194","w_32_47.5",0.0125874997221246,0.159768987970408
"6214","w_25_55",0.012585644189151,0.144747863071067
"7624","w_30_40.5",0.0125727972902788,0.160117463288556
"2071","w_11_39",0.0125186782362554,0.138902131277651
"245","w_5_41",0.0125182377125318,0.116720616702283
"7056","w_28_39.5",0.0125162554073831,0.157549239045466
"2726","w_13_9",0.0125101865090922,0.162790922160881
"6500","w_26_54.5",0.0124744170845271,0.144988831392131
"6485","w_26_39.5",0.0124585114358179,0.156946003180319
"2387","w_12_54.5",0.0124556683712711,0.124678056536322
"5332","w_22_40.5",0.0124278989748238,0.151013707483875
"8191","w_32_44.5",0.0123785126947524,0.159410204157618
"8754","w_34_48.5",0.0123548075199102,0.158496905090682
"3271","w_15_39",0.0123518481585706,0.145987996483798
"4470","w_19_54",0.0123394512583979,0.141332661582168
"1326","w_9_19",0.0122836946797038,-0.128143382573297
"3865","w_17_39",0.0122036787895939,0.149113699936222
"233","w_5_31",0.0121463669289411,-0.124346742063636
"873","w_7_55",0.0121043306078409,0.110712710921324
"5911","w_24_40.5",0.0121027098610369,0.15103002613848
"2114","w_11_8",0.0120887265017734,0.154072966287564
"8757","w_34_51.5",0.0120722608175795,0.151918596414145
"874","w_7_56",0.0120719038667498,0.11458015811923
"8188","w_32_41.5",0.0120702187290571,0.155622786029657
"917","w_7_95",0.012062996541971,-0.0914691420880305
"8193","w_32_46.5",0.0120454979400968,0.155665070734771
"898","w_7_78",0.0120432412288617,-0.0912155833094963
"9026","w_35_42",0.0120396118132778,0.158082997639672
"7907","w_31_41",0.012009958228487,0.155708883487841
"1834","w_11_10",0.0119755314356367,0.151315025708095
"1944","w_11_20",0.0119127631792032,-0.12390424980428
"235","w_5_32",0.0119053007101084,-0.127856616412716
"2087","w_11_55",0.0118811072443792,0.120787075277127
"9027","w_35_43",0.0118545380025333,0.15795337529394
"5056","w_21_55",0.0118391177114149,0.138878591422028
"8479","w_33_52",0.0118291572868383,0.148882934706936
"5041","w_21_40",0.0118188666614644,0.147562259102955
"3880","w_17_54",0.0117980057413613,0.136764417597525
"8192","w_32_45.5",0.0117918491281384,0.153881367187303
"9034","w_35_50",0.0117803777060088,0.154746264655155
"6786","w_27_54",0.0116801813862815,0.141145457527737
"9033","w_35_49",0.0116776947477891,0.155921562287487
"7070","w_28_53.5",0.011671967604185,0.142593031149098
"8475","w_33_48",0.0116633916832327,0.153757424837729
"1054","w_8_22.5",0.0116469931619112,-0.10396620462496
"7919","w_31_53",0.0115791823219703,0.140927330483305
"1520","w_9_9",0.0115106721570455,0.141102558542897
"5910","w_24_39.5",0.0115103078171878,0.149254024684389
"2257","w_12_21.5",0.0114854169251568,-0.11882090545172
"565","w_6_53.5",0.0114513957596989,0.101879691142204
"5926","w_24_55.5",0.0114271232488837,0.137609656725242
"441","w_6_22.5",0.011403546766459,-0.0986799568282225
"6771","w_27_39",0.0113767934022501,0.148654265145773
"1465","w_9_39",0.0113660382207448,0.12625939769703
"1160","w_8_39.5",0.0113521145132178,0.124539961608344
"1010","w_8_18.5",0.0113307559926573,-0.125931724523709
"2415","w_12_8.5",0.0113198186715123,0.151513155771967
"8750","w_34_44.5",0.0113130883020264,0.154433340594435
"7623","w_30_39.5",0.0112573178872949,0.149466998856892
"1507","w_9_78",0.0112435514007339,-0.0897991806987619
"1630","w_10_19.5",0.0112111076422886,-0.121187448525415
"872","w_7_54",0.0111547819770434,0.102051172259082
"607","w_6_91.5",0.0111296200804102,-0.0912404873060267
"8199","w_32_52.5",0.0110670806903886,0.140539285626616
"7637","w_30_53.5",0.0110592579390311,0.136283134435714
"9035","w_35_51",0.0110328960282591,0.146875474932264
"4763","w_20_54.5",0.0109562188157477,0.133544417802736
"1652","w_10_21.5",0.0109282419721324,-0.109543708117242
"5621","w_23_39",0.0109145409673296,0.145793167531722
"6198","w_25_39",0.0109007723251052,0.146727383274758
"9028","w_35_44",0.0108781212667507,0.152502709984179
"8474","w_33_47",0.0108162297559435,0.147750508425221
"3477","w_16_23.5",0.0108035400594504,-0.123560166912231
"3785","w_17_24",0.0107934664986766,-0.125211047989593
"9302","w_36_41.5",0.0107418602261359,0.148261449304307
"9310","w_36_49.5",0.0107417549779275,0.148792966560139
"5347","w_22_55.5",0.0107413993080513,0.134139444971789
"4387","w_19_25",0.0107389539371382,-0.128136812513676
"8747","w_34_41.5",0.0107374065646542,0.146928580399218
"1506","w_9_77",0.0107159645195333,-0.0916721397092975
"2971","w_14_38.5",0.0106882185296245,0.1324902201526
"9032","w_35_48",0.0106849135536036,0.146911988252416
"1823","w_10_9.5",0.0106273858139616,0.138442600324056
"1203","w_8_78.5",0.0106140528791069,-0.0836325488809415
"2987","w_14_54.5",0.0105698400712988,0.119666785295291
"999","w_8_17.5",0.0105675611471222,-0.125137215735731
"9036","w_35_52",0.0105409988071798,0.140610764395727
"1828","w_10_94.5",0.0105280314450661,-0.0894429205440723
"133","w_5_22",0.0104961196356549,-0.0936309885968973
"1359","w_9_22",0.0104917151711144,-0.102590910184982
"4748","w_20_39.5",0.0104790526295455,0.138422490386298
"8472","w_33_45",0.0104698165161419,0.146589220799729
"5622","w_23_40",0.0104669925403601,0.14021297271953
"3583","w_16_54.5",0.0104660341685845,0.126322112024829
"4081","w_18_24.5",0.0104125382744428,-0.123496225187951
"897","w_7_77",0.0103912649733741,-0.087481385327504
"3179","w_15_23",0.0103602658094425,-0.120269887044896
"268","w_5_62",0.0103569085419826,-0.0955264028618723
"240","w_5_37",0.0103242041873246,0.101516591312914
"7906","w_31_40",0.0103058913974082,0.143369926724349
"5909","w_24_38.5",0.0102977528227335,0.143035485724234
"8758","w_34_52.5",0.0102864711942346,0.137487283293142
"6501","w_26_55.5",0.0102748100593787,0.127957612376217
"6787","w_27_55",0.0102471600642009,0.128619200328507
"561","w_6_5.5",0.0102083639600788,0.116021221051413
"241","w_5_38",0.0101897232357999,0.104828740777706
"259","w_5_54",0.0101634478614206,0.0937748292119107
"9304","w_36_43.5",0.0101591752191403,0.146412133695332
"7340","w_29_39",0.0101471192657338,0.14031080380013
"4455","w_19_39",0.0101185452040377,0.137490664242491
"9309","w_36_48.5",0.0100948153552618,0.14441738351244
"9313","w_36_52.5",0.0100902735898383,0.138019177995499
"2235","w_12_19.5",0.0100773942745056,-0.117526290036809
"9311","w_36_50.5",0.0100630589068461,0.140468548705015
"1304","w_9_17",0.0100422232002358,-0.126762654405772
"566","w_6_54.5",0.0100381835082433,0.0951995153991857
"8200","w_32_53.5",0.0100320296162972,0.130031546813038
"8753","w_34_47.5",0.0100235290756259,0.142135085608473
"8468","w_33_41",0.0100229365132051,0.140526319724672
"8473","w_33_46",0.0100127354926701,0.14273126940669
"300","w_5_91",0.0100026450973901,-0.0815879145090248
"1542","w_10_11.5",0.0099942793397142,0.143774284140653
"547","w_6_37.5",0.00998824426303502,0.105628835981247
"9303","w_36_42.5",0.00997406492198627,0.143738334977365
"1523","w_9_92",0.00993682796273054,-0.0914962370845391
"1619","w_10_18.5",0.00993128844644509,-0.119124111392536
"6484","w_26_38.5",0.00990407693257089,0.138501672223603
"8187","w_32_40.5",0.0098909756909149,0.139861534496008
"1370","w_9_23",0.00985758491471433,-0.0988515789892453
"857","w_7_40",0.0098461744616708,0.110374807477733
"7905","w_31_39",0.00983876459787547,0.138484259309155
"9037","w_35_53",0.00983779642920657,0.134927615730038
"5331","w_22_39.5",0.00983647528565468,0.136310509665394
"2246","w_12_20.5",0.0098174809037489,-0.110971680147426
"4175","w_18_54.5",0.00978391204086815,0.125398687911981
"2536","w_13_19",0.00976493407206869,-0.11905548432479
"1809","w_10_77.5",0.00974571311775074,-0.0852675181859579
"693","w_7_17",0.00971796282442083,-0.1231297589842
"7355","w_29_54",0.00966864128691958,0.127110086917367
"1785","w_10_55.5",0.00964854609512389,0.105972748959064
"9029","w_35_45",0.00964678074599801,0.143485452786216
"5330","w_22_38.5",0.00964058530263912,0.136528222282481
"9312","w_36_51.5",0.00962999922820895,0.135930526349074
"7071","w_28_54.5",0.00962197069148163,0.125419630200064
"591","w_6_77.5",0.00960232331789157,-0.0801217810409591
"8480","w_33_53",0.0095864370840445,0.129586011084688
"8481","w_33_54",0.00957543977270847,0.127567657882026
"1922","w_11_18",0.0095730848828538,-0.12090107491059
"2371","w_12_38.5",0.00956516564887211,0.121946595914212
"7920","w_31_54",0.00953453683111949,0.125467974504351
"9025","w_35_41",0.00952902802863187,0.137433707663042
"4764","w_20_55.5",0.00952369697652422,0.123974562033969
"1966","w_11_22",0.00944332453079277,-0.104086624269151
"2129","w_11_93",0.00939942488007772,-0.0911471531075134
"244","w_5_40",0.00939558077544966,0.100202422888206
"1526","w_9_95",0.00935632215323945,-0.0821726444680059
"5638","w_23_56",0.00935487995040074,0.1237463287217
"9590","w_37_53",0.00933528635220515,0.132436103924944
"1808","w_10_76.5",0.00932011742608563,-0.0878269673833121
"6197","w_25_38",0.00931185976506765,0.134609118463989
"3510","w_16_26.5",0.00929903363351836,-0.111835987283865
"1845","w_11_11",0.00929828002048205,0.135707051669174
"9586","w_37_49",0.00929710515330606,0.137957689272505
"9305","w_36_44.5",0.0092905807906507,0.141832576842771
"1933","w_11_19",0.00928322200470821,-0.113984459098885
"4092","w_18_25.5",0.00927568087189434,-0.116688893345731
"5039","w_21_38",0.00926079147569914,0.135282709780122
"2902","w_14_25.5",0.00925902306684767,-0.107712764188866
"2602","w_13_25",0.0092445057434184,-0.105716177442666
"9589","w_37_52",0.00922839194581526,0.133458038705469
"568","w_6_56.5",0.00921475561458829,0.0959800387948164
"6215","w_25_56",0.00920729741012993,0.120764727903608
"3488","w_16_24.5",0.00919756434170682,-0.11287437069542
"988","w_8_16.5",0.00918976422270368,-0.12461718475313
"9587","w_37_50",0.00918178416044679,0.135192555565883
"8759","w_34_53.5",0.00915986958823889,0.127145902603398
"3190","w_15_24",0.00913494004394078,-0.11076455308462
"3567","w_16_38.5",0.00912462501772815,0.125515756113992
"7055","w_28_38.5",0.00910190127177435,0.131484104061358
"8201","w_32_54.5",0.00908969249921487,0.123042585146112
"1790","w_10_6.5",0.00908286171818584,0.120887261437939
"9314","w_36_53.5",0.00907991429715571,0.12929762803391
"5620","w_23_38",0.00905657355054368,0.133627875667833
"1172","w_8_5.5",0.00904647032181349,0.112077503713727
"2128","w_11_92",0.00902045079050906,-0.0878545366775198
"8186","w_32_39.5",0.0090182359581974,0.132952884315407
"2437","w_13_10",0.00900849953629446,0.138780329463066
"2224","w_12_18.5",0.00899742084867405,-0.115699679599342
"1663","w_10_22.5",0.0089676550746639,-0.0974041555798922
"8752","w_34_46.5",0.00896481987520592,0.135252127386578
"9308","w_36_47.5",0.00892841531122368,0.134817474379561
"3212","w_15_26",0.00892610095384405,-0.106640348427282
"9578","w_37_41",0.00892136812846711,0.13371959762515
"3796","w_17_25",0.00891256657394734,-0.111742523119946
"2825","w_14_18.5",0.00890154901145424,-0.118440294331752
"9579","w_37_42",0.00888575028603211,0.134766591129454
"4681","w_20_25.5",0.00887965941312363,-0.116945635014778
"3807","w_17_26",0.00886900763269083,-0.111354840180493
"8746","w_34_40.5",0.00885290832629626,0.131130537111957
"8751","w_34_45.5",0.00885042948946435,0.135635543445059
"9865","w_38_53.5",0.00884893070428616,0.12919264503958
"8760","w_34_54.5",0.00881313071718215,0.122144461445175
"638","w_7_12",0.00880833012695037,0.129360985608947
"7622","w_30_38.5",0.00880524373263192,0.129520085953817
"9588","w_37_51",0.00878496164786091,0.130022981061612
"2689","w_13_55",0.00877871888990145,0.106977759789883
"4670","w_20_24.5",0.0087695259224323,-0.117341217101991
"1315","w_9_18",0.00875883997806104,-0.114233681323203
"1201","w_8_76.5",0.00875317960538058,-0.0827541248713394
"3201","w_15_25",0.00875236722534434,-0.10700684525391
"1249","w_9_12",0.00875206085619029,0.13464402388837
"611","w_6_95.5",0.00875065044499423,-0.0738740750784329
"2869","w_14_22.5",0.00874634170277144,-0.108459558294444
"1597","w_10_16.5",0.00871657417631844,-0.124783529356515
"2290","w_12_24.5",0.00871262087761671,-0.101538356025176
"9581","w_37_44",0.00869627423840236,0.136403070875818
"8467","w_33_40",0.00868798149016237,0.130034611973608
"1483","w_9_56",0.00868553202919387,0.100497079414495
"7072","w_28_55.5",0.00867710078878348,0.117289454194398
"9306","w_36_45.5",0.0086765086006636,0.136310987169439
"2891","w_14_24.5",0.00867614080996471,-0.10470230950969
"2103","w_11_7",0.00867107672782352,0.124206956932345
"5329","w_22_37.5",0.0086633332578232,0.13211586902843
"9858","w_38_46.5",0.00866227830302668,0.135907251996257
"4070","w_18_23.5",0.00865859222713083,-0.113979396591223
"6788","w_27_56",0.00865144381635363,0.116327038496841
"4159","w_18_38.5",0.00862706290526993,0.126256979060412
"2558","w_13_21",0.00862128043065158,-0.105562673575631
"2880","w_14_23.5",0.00861671142946396,-0.106790666147912
"2111","w_11_77",0.00861054827486618,-0.0822065068897957
"4471","w_19_55",0.00859860267981061,0.117877230692222
"9591","w_37_54",0.00859480727126549,0.126054904714138
"3774","w_17_23",0.00857269188708998,-0.112051996644041
"2213","w_12_17.5",0.00857049464586046,-0.120054750967001
"5040","w_21_39",0.0085642403596089,0.126788899051798
"3881","w_17_55",0.00856236600161098,0.1152555423641
"5057","w_21_56",0.0085571255662944,0.119212619961957
"9864","w_38_52.5",0.0085470257656044,0.12814946050836
"9580","w_37_43",0.00851843684770626,0.133113220946595
"759","w_7_23",0.00849717534264038,-0.0852976858338572
"3499","w_16_25.5",0.00848807602518342,-0.106181939822183
"567","w_6_55.5",0.00844668546545346,0.09164383612897
"1608","w_10_17.5",0.00844261936891444,-0.116062296462559
"9038","w_35_54",0.00843834543171895,0.12176719230354
"4376","w_19_24",0.0084306373987677,-0.112832740419524
"9863","w_38_51.5",0.0084275406611819,0.127690619679163
"9585","w_37_48",0.00841890095253439,0.132283046204946
"4472","w_19_56",0.0084107519092862,0.114537570551304
"10132","w_39_46",0.00838766715351991,0.134791322094519
"2547","w_13_20",0.00838443636679242,-0.105578694167994
"9582","w_37_45",0.00837532692975651,0.134960260018694
"288","w_5_80",0.00836589079389283,-0.0634916010351999
"2110","w_11_76",0.00834378488523513,-0.0843109334509288
"9852","w_38_40.5",0.00834364267558763,0.129023148306868
"8482","w_33_55",0.00834190162959947,0.11764181649035
"9039","w_35_55",0.00832571968189122,0.11904139155719
"9031","w_35_47",0.00829860653563075,0.129940855236766
"10140","w_39_54",0.00829744440018187,0.124853851692936
"305","w_5_96",0.00827745332637009,-0.0656752864224042
"2130","w_11_94",0.00827026675918674,-0.082096160870132
"7638","w_30_54.5",0.00824702105177355,0.116368295819827
"7357","w_29_56",0.00822825374369318,0.114733243782128
"2836","w_14_19.5",0.00819615461166601,-0.107269216261758
"7073","w_28_56.5",0.00818521586515497,0.113662631146645
"10133","w_39_47",0.00818083911486256,0.133349653007156
"7356","w_29_55",0.00816655639766573,0.114509312431663
"5908","w_24_37.5",0.00813955162359381,0.125230856618668
"4747","w_20_38.5",0.00813890251012839,0.124997352607622
"2591","w_13_24",0.00813033011345932,-0.100423675453635
"2525","w_13_18",0.00812348011047126,-0.114931918338461
"1159","w_8_38.5",0.00812315301283539,0.103519192816401
"10139","w_39_53",0.00810844054508608,0.125041600113037
"3466","w_16_22.5",0.00806887160532199,-0.108210752710724
"2388","w_12_55.5",0.00806776573977208,0.101969966160615
"9866","w_38_54.5",0.00805124150972958,0.121807522342962
"9583","w_37_46",0.00804862284253938,0.131009742159935
"9862","w_38_50.5",0.00801226134933675,0.125118662536098
"286","w_5_79",0.00799310415608734,-0.0676950614284225
"9315","w_36_54.5",0.00798040005417366,0.11871375485424
"2569","w_13_22",0.00795392965811337,-0.100246412054125
"9861","w_38_49.5",0.00794486717169407,0.125459216356504
"1767","w_10_38.5",0.00794426279903193,0.107952206686934
"9584","w_37_47",0.00793970607160488,0.128425403764486
"10405","w_40_46.5",0.0079312406710661,0.132333223967373
"9030","w_35_46",0.00791598581161013,0.128471601302503
"1218","w_8_91.5",0.00790095320954509,-0.0807792300355017
"10404","w_40_45.5",0.00789808575645201,0.130140421169614
"4746","w_20_37.5",0.00789703414044352,0.124482288920892
"4962","w_21_24",0.00789342441297802,-0.113107173632383
"2428","w_12_91.5",0.00788836538106419,-0.0826046196499975
"8185","w_32_38.5",0.00788583959557865,0.122335206179829
"78","w_5_17",0.00787834670939236,-0.106740451666085
"8761","w_34_55.5",0.00786499462787005,0.114541460955399
"9856","w_38_44.5",0.00785672038315899,0.12999524868536
"7921","w_31_55",0.00785153285293971,0.11403876134798
"854","w_7_38",0.00784807824554368,0.097375433178507
"7339","w_29_38",0.00783292607289332,0.12082916870105
"855","w_7_39",0.00782809323124811,0.100258647240235
"9301","w_36_40.5",0.00782773267825954,0.123273926625751
"2411","w_12_76.5",0.00782247922313251,-0.0795730338995425
"10138","w_39_52",0.00781253079794875,0.122670651417649
"5243","w_22_23.5",0.00780066768707377,-0.114200053805813
"9316","w_36_55.5",0.00779153666414156,0.115111875348044
"9857","w_38_45.5",0.00778042020469882,0.129806424552505
"6770","w_27_38",0.00776030901943936,0.121145350271762
"7639","w_30_55.5",0.00775986164680875,0.112108958147098
"9860","w_38_48.5",0.00775232407601101,0.126370410821866
"3014","w_14_8.5",0.00773660596640136,0.124682447586412
"1293","w_9_16",0.0077337977113221,-0.120989951146681
"5619","w_23_37",0.00773001793197936,0.123164302159358
"4365","w_19_23",0.00772316268773243,-0.10967809695103
"3025","w_14_9.5",0.0077180881041129,0.129053717416093
"10137","w_39_51",0.00769171547771974,0.122863218828728
"3270","w_15_38",0.00766672160130466,0.112467781739631
"12","w_5_11",0.00766582451791775,0.112823263556118
"6502","w_26_56.5",0.00765815456160712,0.10906365200719
"4648","w_20_22.5",0.00764096191665464,-0.111137334073492
"548","w_6_38.5",0.00760980066645356,0.0945634232825705
"10412","w_40_53.5",0.00760719078180527,0.12085383626811
"3287","w_15_55",0.00760621071041312,0.104285985465325
"4059","w_18_22.5",0.00759173613611397,-0.107516537253583
"9854","w_38_42.5",0.00758228078584278,0.124813432790445
"4659","w_20_23.5",0.00756397477166026,-0.108817897435887
"10406","w_40_47.5",0.00755389703185283,0.127553233450229
"4398","w_19_26",0.00754475148504108,-0.105746027783482
"1505","w_9_76",0.0075228359280306,-0.0792665477080768
"3135","w_15_19",0.00750909267683619,-0.106730994973969
"4354","w_19_22",0.00750634889217572,-0.109025364421868
"4765","w_20_56.5",0.00750470790861235,0.1098774708802
"4951","w_21_23",0.00748687308874707,-0.110148056192227
"9859","w_38_47.5",0.00748252353557133,0.125924947921562
"7640","w_30_56.5",0.00747919833681532,0.109161245673935
"10677","w_41_46",0.00747713899624358,0.127842133035128
"9592","w_37_55",0.00747002820649745,0.114742761442372
"3223","w_15_27",0.00746548140236802,-0.0990189681011922
"4176","w_18_55.5",0.00746211266592778,0.107945048733873
"3818","w_17_27",0.00744115351361685,-0.10075162143064
"7358","w_29_57",0.00742293437234509,0.108065819270353
"10411","w_40_52.5",0.0074187188394419,0.119740006081307
"1911","w_11_17",0.00741008609755245,-0.114364275900841
"2847","w_14_20.5",0.00739728309143861,-0.100362241476121
"5927","w_24_56.5",0.00739049292017036,0.107490334056058
"5533","w_23_23",0.00737716355616325,-0.114029459759826
"5348","w_22_56.5",0.00736819428738966,0.109269354770821
"5038","w_21_37",0.0073568024158388,0.121325244208742
"9040","w_35_56",0.00734691825826117,0.110681667108095
"10678","w_41_47",0.00733396691231036,0.126692903928244
"9307","w_36_46.5",0.00732817528038177,0.123389095676365
"9853","w_38_41.5",0.00732598620148117,0.121137961282601
"10131","w_39_45",0.0073116709050991,0.125170698336022
"9577","w_37_40",0.00730329755437609,0.118805607037993
"8465","w_33_38",0.00727864930666422,0.117072162323715
"3146","w_15_20",0.00727322344777581,-0.102036528036714
"2613","w_13_26",0.00727221201251338,-0.094215798604882
"2672","w_13_38",0.00727083366617132,0.108043562322695
"9855","w_38_43.5",0.00725372086011589,0.123763573994933
"4984","w_21_26",0.00722927349560898,-0.106941984359214
"8466","w_33_39",0.0072289721030202,0.117526962654201
"6789","w_27_57",0.00722883284040576,0.10642407750937
"10413","w_40_54.5",0.00722088823959999,0.116378692426891
"4973","w_21_25",0.00721446331295927,-0.106743775893239
"9024","w_35_40",0.00720320970807731,0.117040443801853
"4940","w_21_22",0.00719783383916384,-0.111127061214757
"144","w_5_23",0.00719055117555989,-0.0744816178088867
"848","w_7_32",0.00718678966753561,-0.102347382548149
"6483","w_26_37.5",0.00717287525549037,0.116646240700302
"8202","w_32_55.5",0.0071712490396999,0.108759110811048
"2301","w_12_25.5",0.0071599444135052,-0.0917533967223155
"4103","w_18_26.5",0.00714432201760018,-0.100595702126678
"10410","w_40_51.5",0.0071299282137739,0.117982710155329
"1065","w_8_23.5",0.00708415305072951,-0.0813056478660142
"593","w_6_79.5",0.00708099197720113,-0.0623548491310383
"3763","w_17_22",0.00706920354941376,-0.103327310144441
"7922","w_31_56",0.0070691360907974,0.106788966631665
"5276","w_22_26.5",0.00706866211646273,-0.107240971555013
"5232","w_22_22.5",0.00706589591954609,-0.11004728191702
"2913","w_14_26.5",0.00705797094030214,-0.0936008163921754
"4637","w_20_21.5",0.00704855258938875,-0.109004138975465
"10126","w_39_40",0.0070462407252917,0.117540455512147
"7923","w_31_57",0.00700595143510907,0.105948961226848
"2580","w_13_23",0.00700422316569327,-0.094329573481259
"8745","w_34_39.5",0.007002812547385,0.115384297791369
"4048","w_18_21.5",0.00699479480721565,-0.104896321034912
"2728","w_13_91",0.00698831227755159,-0.0779785910911364
"10141","w_39_55",0.00698101232080373,0.113369802300347
"10684","w_41_53",0.00696818901872431,0.115810240892172
"1988","w_11_24",0.00696765464893756,-0.0885543828724362
"7904","w_31_38",0.00695379223626202,0.113531901399572
"7641","w_30_57.5",0.00694124781919836,0.104832067035874
"3008","w_14_74.5",0.00693901073784375,-0.0771719802844574
"10948","w_42_46.5",0.00692768672455313,0.122569244262455
"10136","w_39_50",0.00692705385206149,0.116134867811066
"2404","w_12_7.5",0.00691737835405626,0.113351092244824
"2410","w_12_75.5",0.00691526829831879,-0.0766029333646091
"2710","w_13_75",0.00691379690150662,-0.0770499284566398
"10134","w_39_48",0.00689470308312423,0.12036725150151
"2136","w_12_10.5",0.00688577574438842,0.116830479787373
"1487","w_9_6",0.00686735275215211,0.101897653499409
"10127","w_39_41",0.00685887211389924,0.116996007490719
"1856","w_11_12",0.0067915527962773,0.12071397572806
"10683","w_41_52",0.00677363110488005,0.115154067105998
"4454","w_19_38",0.00676762049949597,0.113497017154223
"8483","w_33_56",0.00674151646403531,0.105716742142301
"9593","w_37_56",0.00673240535587738,0.107082492890137
"320","w_6_11.5",0.00672880637796736,0.108381777868957
"9300","w_36_39.5",0.00670406462644846,0.112650068878953
"1807","w_10_75.5",0.00669749134316788,-0.0760407555726876
"3433","w_16_19.5",0.00669373107007942,-0.101560630763562
"8744","w_34_38.5",0.00668613207793844,0.112629631854909
"3307","w_15_75",0.00668048948967681,-0.0742251061665935
"2715","w_13_8",0.00667501699387785,0.113410409720587
"10409","w_40_50.5",0.00665785141383313,0.114083967349652
"2429","w_12_92.5",0.00664355862179011,-0.0765289051173713
"10676","w_41_45",0.00664000457108715,0.118585766654973
"8203","w_32_56.5",0.00663354771985059,0.103724390122719
"2737","w_14_10.5",0.00661619931273794,0.120615297027032
"3009","w_14_75.5",0.0066154163863934,-0.0736345459972244
"10685","w_41_54",0.00660814639140372,0.11254616725016
"3168","w_15_22",0.00660269240695088,-0.0962760714708392
"10135","w_39_49",0.00660156554673497,0.114796325639452
"2711","w_13_76",0.00659803144430926,-0.0730354203049726
"7054","w_28_37.5",0.00659508071590709,0.110556639489594
"1825","w_10_91.5",0.00656561397333133,-0.0741264578429072
"1222","w_8_95.5",0.00656286687374918,-0.0665232826995521
"2147","w_12_11.5",0.00656008693751353,0.116198441526926
"10130","w_39_44",0.00654040486983176,0.117858245133718
"4343","w_19_21",0.00653231088098682,-0.104706382431605
"5328","w_22_36.5",0.00652087708871996,0.112614673293836
"7074","w_28_57.5",0.00652062214079263,0.100908983814452
"8204","w_32_57.5",0.00650708245870146,0.102164781466329
"1999","w_11_25",0.00649874806813588,-0.0862788260655689
"9023","w_35_39",0.00649656917000485,0.110814729428613
"2279","w_12_23.5",0.00648789868411226,-0.0876998656776312
"5254","w_22_24.5",0.0064869859196629,-0.102716333252867
"282","w_5_75",0.00647191866906938,-0.0657309715505504
"10679","w_41_48",0.00645912908633395,0.116131633129668
"9867","w_38_55.5",0.00644983174238389,0.106653379152092
"10129","w_39_43",0.00644261004584756,0.115950972667826
"5544","w_23_24",0.00644238140845799,-0.103859387877241
"7924","w_31_58",0.00643398290806318,0.101010587020808
"5058","w_21_57",0.00640809123315,0.100294379885199
"592","w_6_78.5",0.00640357632526223,-0.0619831058488032
"8184","w_32_37.5",0.00639342634883044,0.108401553731358
"10954","w_42_52.5",0.00636786658462873,0.111426865148998
"5362","w_22_70.5",0.006359712302758,-0.0819854580786686
"590","w_6_76.5",0.00635786262872651,-0.0654071238737
"5956","w_24_85.5",0.00633759580962856,-0.0817080880700127
"9317","w_36_56.5",0.00631226438322674,0.102716942937578
"5653","w_23_71",0.00631109937235597,-0.0807677523081532
"3306","w_15_74",0.00629923965605317,-0.0734088529805588
"3411","w_16_17.5",0.00628509166104418,-0.105737761048516
"10947","w_42_45.5",0.00628246031546087,0.116447045347474
"10949","w_42_47.5",0.00628050953067261,0.115463205509077
"8762","w_34_56.5",0.00627942180185059,0.102024337463784
"549","w_6_39.5",0.00626116885975769,0.0851515814401753
"3124","w_15_18",0.00624704197639758,-0.102935027750575
"10128","w_39_42",0.00621401549352574,0.111900096069308
"600","w_6_85.5",0.0062105077067478,0.0608806209748599
"913","w_7_91",0.00620496716514873,-0.0690962181401973
"2268","w_12_22.5",0.00620042943979104,-0.0858156905993422
"4177","w_18_56.5",0.00618969068573216,0.0957925205253557
"907","w_7_86",0.00618524822936151,0.0633194605584732
"10682","w_41_51",0.00617421562884257,0.109591754711766
"8484","w_33_57",0.00616954899599853,0.100061357172667
"260","w_5_55",0.00615955541191382,0.0733899891624149
"3603","w_16_74.5",0.00614641825310136,-0.071358703282719
"2088","w_11_56",0.00613602433629545,0.0869099653305326
"1674","w_10_23.5",0.00612762132741884,-0.0798719046760007
"6196","w_25_37",0.00612120523256787,0.107171341926882
"9851","w_38_39.5",0.00610711914631812,0.107737128330196
"5823","w_24_23.5",0.00609876296233247,-0.10369138786595
"10403","w_40_44.5",0.0060890390768209,0.113521868288221
