"","namestmean","r2","es"
"2279","w_12_23.5",0.0013353247498693,-0.0427784261752665
"6837","w_28_105.5",0.00133522686762166,0.0412181385405092
"5404","w_23_112",0.00133389975614695,0.0443155845068636
"5380","w_22_88.5",0.00133374338487757,-0.0389670122961916
"5812","w_24_22.5",0.00133342524731295,-0.0572629180190813
"7466","w_30_163.5",0.00133335320422689,0.0520217595253428
"7144","w_29_127",0.00133331702194095,0.0484650487352815
"1020","w_8_189.5",0.00133096510957664,0.0401685778094954
"4798","w_20_89.5",0.00133081897022203,-0.0383528514234129
"4876","w_21_161",0.00133054947639233,-0.0478583961134947
"5359","w_22_67.5",0.00132933597157758,0.0488663701465262
"4125","w_18_28.5",0.00132770859370035,-0.0467300243962117
"5965","w_24_94.5",0.00132745845266613,0.0393009681606223
"6550","w_27_104",0.00132678506793371,0.0394292709770042
"1554","w_10_120.5",0.00132654318355785,-0.0413599293811278
"573","w_6_60.5",0.00132633810883565,0.0385068221217376
"8828","w_35_122",0.00132596079673397,0.0502353166141056
"8949","w_35_237",0.00132543755923775,0.0701401707610486
"7","w_5_105",0.00132353783484718,0.0271909917817674
"14180","w_55_104",0.00132343514227062,0.051824456650985
"2602","w_13_25",0.00132130424915822,-0.043440924989524
"13928","w_54_111.5",0.0013210010153123,0.0526719112071755
"13932","w_54_115.5",0.00132081840446285,0.0525979140016068
"902","w_7_81",0.00131975428513864,-0.0276999210255926
"6526","w_26_80.5",0.00131840889040413,-0.041469693173749
"463","w_6_24.5",0.00131822288347316,-0.0364076073564933
"2130","w_11_94",0.0013177337734368,-0.0336737832187126
"1370","w_9_23",0.00131544895899427,-0.0393847841177151
"781","w_7_25",0.00131543700792602,-0.0377138308127313
"13148","w_51_114",0.00131128166154182,0.0518831821640323
"1674","w_10_23.5",0.00131118140555131,-0.0400351238619572
"5981","w_25_110",0.00131000891374067,0.043325117699121
"3499","w_16_25.5",0.00130947560631334,-0.0457180881430889
"2128","w_11_92",0.00130924128055354,-0.0333613665546994
"2127","w_11_91",0.00130802215337922,-0.0330071414493861
"5648","w_23_66",0.00130728558891979,0.0503991262508029
"5566","w_23_26",0.00130365962421908,-0.0511855202010875
"9660","w_38_123.5",0.00130296045099243,0.0499671469463895
"2718","w_13_82",0.00130209309692231,-0.0324947898063718
"9359","w_36_98.5",0.00130109084370322,0.0414863729515561
"3310","w_15_78",0.00130003611175811,-0.0366304937474112
"807","w_7_273",0.00129987814338939,-0.058097927896873
"10736","w_42_105.5",0.00129945340922155,0.047738350096558
"1839","w_11_104",0.00129927437578758,0.0322100606333644
"1707","w_10_26.5",0.00129881615128535,-0.0416211547998819
"8269","w_33_122",0.00129841093830718,0.0491778113563828
"6641","w_27_19",0.00129629696304845,0.0614847329992624
"462","w_6_239.5",0.0012955374503254,0.0499056445213761
"4114","w_18_27.5",0.0012946287928951,-0.0465438573350448
"903","w_7_82",0.00129330632919411,-0.0279375464184588
"14448","w_56_114.5",0.00129321254999959,0.0526990846831121
"9912","w_39_100",0.00129145960900867,0.0435891064917199
"13672","w_53_115",0.00129002843815318,0.0516754552140986
"8111","w_32_237.5",0.00128768910583488,0.0673915195837488
"367","w_6_152.5",0.00128757686741543,0.0327619994651469
"6899","w_28_164.5",0.00128729529270533,0.0501702680082135
"7387","w_29_86",0.00128719728273108,-0.0420703411810522
"2920","w_14_266.5",0.0012854824834948,0.0528914110704885
"948","w_8_123.5",0.00128488967644635,0.0368844585348221
"13896","w_53_79",0.00128160721991266,0.0550949865803297
"6247","w_25_88",0.00128146494695325,-0.0392405195786904
"4199","w_18_78.5",0.00128127979530623,-0.0373254986581009
"12092","w_47_116",0.00128106047359011,0.0497630689915711
"12888","w_50_117.5",0.00128072653121136,0.0501452390237562
"3904","w_17_78",0.0012802120956078,-0.0371498798118682
"752","w_7_223",0.00127958820543816,0.0410576731484702
"5128","w_22_125.5",0.00127824541271349,0.0460682457028646
"13670","w_53_113",0.00127801543430017,0.0518183011901797
"364","w_6_15.5",0.00127623640827645,-0.0519469127827489
"13634","w_52_77.5",0.00127532529121754,0.055056618709066
"5748","w_24_161.5",0.00127528416446876,-0.0496185590863229
"9384","w_37_123",0.00127518486990597,0.0492521911993831
"5078","w_21_77",0.00127480241004652,-0.038708927011464
"11822","w_46_113.5",0.00127421148078821,0.0491615398099188
"1677","w_10_232.5",0.0012717858546355,-0.0440712130430899
"5685","w_24_103.5",0.00127102061380857,0.0368915716780202
"3906","w_17_80",0.00127098315228846,-0.0365027470257884
"4785","w_20_76.5",0.00126567848164549,-0.038379990381077
"346","w_6_133.5",0.00126537858708442,-0.0333842852164949
"397","w_6_18.5",0.00126393420266857,-0.0410177578598398
"7669","w_30_85.5",0.00126390669487786,-0.0422321406794531
"5972","w_25_101",0.00126319403468411,0.0366274658296015
"7097","w_28_80.5",0.0012622642291974,-0.0413897833140096
"14695","w_57_104",0.00126180062785675,0.0509112310344438
"14190","w_55_114",0.00126167501245533,0.0517354879587009
"14698","w_57_107",0.00125976748329693,0.0516534437519912
"15692","w_60_83.5",0.00125789728495118,0.0531389835960531
"14446","w_56_112.5",0.00125712160807745,0.0516574900568814
"2880","w_14_23.5",0.00125268067836448,-0.0436994235720776
"12624","w_49_117",0.00125174116802185,0.0493018564183833
"2595","w_13_243",0.0012491621075178,-0.0531957525226963
"5903","w_24_32.5",0.00124232434758353,0.0527550814550938
"4295","w_19_166",0.00124215923309134,-0.047185584350976
"679","w_7_157",0.00124148578521177,0.0318824777923453
"2010","w_11_26",0.00123628727057745,-0.0404728682996193
"5845","w_24_25.5",0.00123505794553125,-0.0511648779639704
"6267","w_26_108.5",0.00123398970344502,0.0404682155324345
"2825","w_14_18.5",0.00123101541928339,-0.0509468500936172
"6241","w_25_82",0.00123101341535647,-0.039434744911061
"3245","w_15_29",0.00122819481809355,-0.0441447511462384
"1076","w_8_24.5",0.00122638797755725,-0.0365940620228904
"3473","w_16_226.5",0.00122584241560908,0.052382163506935
"5959","w_24_88.5",0.00122567176692012,-0.0380977034620555
"6701","w_27_244",0.00122410649423677,0.0566599574003455
"12580","w_48_73.5",0.00122383392263115,0.0546552890231975
"14700","w_57_109",0.00122374357057953,0.0510700432728717
"13933","w_54_116.5",0.00122272111652344,0.0502376948478454
"770","w_7_24",0.00121813804267668,-0.0353529501192765
"12355","w_48_113.5",0.0012175128078451,0.0487749058212432
"2401","w_12_67.5",0.00121658392574109,0.0349699598243427
"8231","w_32_84.5",0.00121605264607239,-0.0422210933889647
"4200","w_18_79.5",0.00121557258635563,-0.0363116388767741
"2799","w_14_156.5",0.00121426436735961,0.0392046086676631
"9082","w_35_98",0.00121303247024207,0.0394822614563942
"5116","w_22_114.5",0.00121269451654815,0.0430776666860139
"1068","w_8_232.5",0.00121235567953248,-0.0400814160138597
"4066","w_18_226.5",0.00121151849026968,0.0535731846352761
"2418","w_12_82.5",0.00121142186470935,-0.0304988473937011
"3959","w_18_129.5",0.00121029151664809,0.0439349623972754
"1830","w_10_96.5",0.00120983170963063,-0.0308238706976664
"1841","w_11_106",0.00120859617432012,0.0304929578837848
"13669","w_53_112",0.00120851943187594,0.0502912651135158
"2129","w_11_93",0.00120818204319939,-0.0326335875877258
"4499","w_19_83",0.00120778460686166,-0.0357988391270974
"14960","w_58_113.5",0.00120708599154662,0.0512283746247552
"7975","w_32_109.5",0.00120701228469877,0.0437060047842077
"14670","w_56_79.5",0.00120470210397039,0.0533702349349375
"3993","w_18_16.5",0.00120461051082366,0.0578183775376591
"14437","w_56_103.5",0.00120292611561101,0.0495258802543201
"1530","w_9_99",0.001200637450124,0.0283633555454014
"3532","w_16_28.5",0.00120054661739499,-0.0435298529113328
"473","w_6_249.5",0.00119983141205138,0.0318802035184768
"3479","w_16_231.5",0.00119970487553955,0.0514590108056845
"14952","w_58_105.5",0.00119909037448007,0.0501326360322525
"6556","w_27_110",0.00119769330004571,0.0423838386345294
"6133","w_25_25",0.00119633931702789,-0.0516386811904021
"5541","w_23_237",0.00119587928654485,-0.0637315234431078
"9913","w_39_101",0.00119584755387148,0.0422109585399954
"3956","w_18_126.5",0.00119557419169836,0.0424380470258643
"9363","w_37_102",0.00119479039146209,0.0417567703903435
"2506","w_13_162",0.00118978177410256,-0.041806843023657
"6699","w_27_242",0.00118743658992027,0.0586588783796056
"3028","w_14_92.5",0.00118583875907696,-0.0331598213978739
"4673","w_20_242.5",0.00118527728823892,-0.0547570834680556
"8946","w_35_234",0.00118400017334486,0.0679602483548219
"14188","w_55_112",0.00118357398463953,0.050089504116317
"2429","w_12_92.5",0.00118350905017206,-0.0323258376890957
"13920","w_54_103.5",0.00118302538184756,0.0486902234306818
"8829","w_35_123",0.00118296168777676,0.0470615507255046
"13108","w_50_74.5",0.0011823850308369,0.0540134022388851
"774","w_7_243",0.00118201164187359,-0.0473964197418777
"836","w_7_30",0.00118108860386745,-0.0380598829127226
"7681","w_30_97.5",0.00118006356762224,0.0367915819374706
"14696","w_57_105",0.00117992683245693,0.0494877836075004
"3488","w_16_24.5",0.00117991791764249,-0.0441907142364788
"2214","w_12_170.5",0.00117889432672424,-0.0399142613433122
"2777","w_14_136.5",0.00117827999603781,-0.0390873074835218
"7683","w_30_99.5",0.00117821311992683,0.0367348411984081
"8215","w_32_68.5",0.00117713296880684,0.0502463674699977
"12345","w_48_103.5",0.00117699961022055,0.0469787317841568
"15436","w_59_80",0.00117602481899015,0.0527062379865587
"13398","w_52_102.5",0.00117595883782728,0.0476456966840577
"4872","w_21_158",0.00117479074816462,0.0451942917565506
"14704","w_57_113",0.00117434104766756,0.0501885201355689
"5754","w_24_167.5",0.00117408735542912,0.0466214786031931
"10465","w_41_106",0.0011732567175553,0.0452733368198219
"6067","w_25_19",0.0011731424793664,0.0582046077964108
"5543","w_23_239",0.00117296025258118,-0.0619992005261195
"1385","w_9_243",0.00117275785504134,-0.0490521115746185
"3519","w_16_268.5",0.00117206218474231,0.05749035381196
"12845","w_49_74",0.00116804345274146,0.053621301877627
"4205","w_18_84.5",0.00116796886348347,-0.0340349584049047
"2139","w_12_102.5",0.00116706080463402,0.0299206002905237
"3706","w_17_168",0.00116595916454532,-0.044607368341123
"8394","w_33_24",0.00116583623150313,0.0582720906324872
"15695","w_60_86.5",0.00116515085465319,0.0511938026944451
"5374","w_22_82.5",0.00116130896607658,-0.0370998611797668
"5362","w_22_70.5",0.001161151381879,-0.0413085663658718
"1010","w_8_18.5",0.00115900588312534,-0.0425727479134367
"3903","w_17_77",0.00115827436823601,-0.0353888828012119
"581","w_6_68.5",0.00115758545720557,0.0266891020947026
"5768","w_24_18.5",0.00115715761391255,0.0572413351522245
"8372","w_33_22",0.00115680886197866,0.0576477939778007
"7104","w_28_87.5",0.00115397906952697,-0.0388464007322007
"6546","w_27_100",0.00115296942457288,0.0353567466629362
"8674","w_34_24.5",0.00115172534596852,0.0587998698395264
"10974","w_42_72.5",0.00115131525359613,0.051435185011158
"3267","w_15_35",0.00115075816792909,0.0454780198027839
"8789","w_34_83.5",0.00115007305478299,-0.0417478867226903
"8947","w_35_235",0.00114980297603462,0.0665669275712873
"14189","w_55_113",0.00114876123014673,0.0492801493122944
"6112","w_25_230",0.00114802443732065,0.0602717175098853
"4343","w_19_21",0.0011479799451386,-0.0498734336839884
"2752","w_14_113.5",0.00114748795219388,0.0338839784628119
"5358","w_22_66.5",0.00114373193618533,0.0461672024683321
"5459","w_23_162",0.00114353801498324,-0.046248868596834
"1652","w_10_21.5",0.00114320520955369,-0.0386526267835247
"1043","w_8_21.5",0.00114273386938624,-0.0369151829174536
"2108","w_11_74",0.00114139522629175,-0.0346053759554477
"15696","w_60_87.5",0.00113870474061628,0.0501947842788763
"239","w_5_36",0.00113617136082533,0.0317737291910232
"1282","w_9_15",0.00113575522188181,0.0531770677409867
"5381","w_22_89.5",0.00113559125534712,-0.0362140787452891
"5276","w_22_26.5",0.00113503007660054,-0.0468187692503487
"4073","w_18_232.5",0.00113423397028589,0.0536738905625736
"7896","w_31_30",0.0011327711942678,0.0543412690694004
"14947","w_58_100.5",0.00112513637512446,0.0485558937211465
"13413","w_52_117.5",0.00112510207896421,0.0474191557987153
"1816","w_10_83.5",0.00112291049062507,-0.0284750242072412
"5664","w_23_82",0.00112208344814402,-0.0369083693024284
"15708","w_60_99.5",0.0011215704660944,0.0491765415235974
"11782","w_45_73",0.00112151514918335,0.0514152214813743
"8169","w_32_29.5",0.00112149860214372,0.0549828900576194
"11823","w_46_114.5",0.00112083320404044,0.046130796776366
"2177","w_12_137.5",0.00112026609638005,-0.0365990570299326
"2160","w_12_121.5",0.00111783490870432,0.0373643671193059
"5068","w_21_67",0.00111716490384228,0.0445033639346525
"461","w_6_238.5",0.00111687163708118,0.0437664075824141
"5176","w_22_169.5",0.00111578107063282,0.0449492129334389
"4787","w_20_78.5",0.00111543546529369,-0.035603975578879
"909","w_7_88",0.00111360411543637,0.0267426466234951
"2505","w_13_161",0.00111271874493468,-0.0392506384133853
"1981","w_11_233",0.00111201292815122,-0.0429571639708858
"6614","w_27_165",0.00111114677978263,0.0457972217084135
"1573","w_10_138.5",0.0011108140233379,-0.0345233743932258
"6388","w_26_22.5",0.00111046837866791,-0.0538853354361638
"4940","w_21_22",0.00111045077512251,-0.0503444894562244
"7951","w_31_85",0.00110784286246557,-0.0397883641439538
"14699","w_57_108",0.00110779264383132,0.0486584792438982
"14956","w_58_109.5",0.00110718926872755,0.0489707481732277
"5478","w_23_18",0.00110644273539728,0.0556665604208252
"2776","w_14_135.5",0.00110626729591712,-0.0382918769111427
"15694","w_60_85.5",0.00110609158266495,0.0499112465839058
"965","w_8_139.5",0.00110410363297941,-0.0326616211480983
"3911","w_17_85",0.00110091498586007,-0.0326381236936456
"3104","w_15_161",0.00110069042943917,-0.0394900338865782
"14705","w_57_114",0.00110039546208884,0.0487756429459625
"3485","w_16_237.5",0.0011002145487603,-0.0569631396780211
"13635","w_52_78.5",0.00109998801172173,0.0508184894983934
"497","w_6_270.5",0.00109800789971259,-0.0428577680624012
"3661","w_17_127",0.00109593400272856,0.0402039164439339
"5386","w_22_94.5",0.00109559673303272,0.0352857165792452
"8449","w_33_29",0.00109299386752681,0.0552457150178991
"15442","w_59_86",0.00109246769163052,0.0491337065727704
"442","w_6_220.5",0.0010923938520212,0.0364394344740367
"6111","w_25_23",0.00109205242997867,-0.051903384083253
"1294","w_9_160",0.00109141588745798,0.0368845436864716
"15207","w_59_105",0.0010913443080004,0.0479480094237897
"15202","w_59_100",0.00109073186747133,0.0482598121894892
"471","w_6_247.5",0.00109024782188505,-0.0328435831637346
"3694","w_17_157",0.00108988590099623,0.0408820962205279
"5964","w_24_93.5",0.00108781577037176,0.0357962241978741
"5405","w_23_113",0.00108633440632,0.040613100504757
"2403","w_12_69.5",0.00108533168511205,0.0327343950753226
"8549","w_34_122.5",0.00108401230905619,0.0451354935175995
"5654","w_23_72",0.00108311816992135,-0.0381948256605558
"2438","w_13_100",0.00108197660052045,0.0298632042276593
"12621","w_49_114",0.0010819300004995,0.0463543790364296
"9385","w_37_124",0.00108185419111739,0.0452997611917307
"4692","w_20_26.5",0.00108182169679694,-0.044341374702623
"1416","w_9_271",0.00108082993714131,0.0515325770714706
"2100","w_11_67",0.00107689393973243,0.0318102316065667
"1676","w_10_231.5",0.00107642629513649,-0.0410566675641964
"13929","w_54_112.5",0.0010760432435587,0.0476715453097998
"3409","w_16_168.5",0.00107603109999044,-0.0421128151362315
"3563","w_16_34.5",0.00107569183161893,0.0444152115763871
"4299","w_19_17",0.00107524457888664,0.0535307499795913
"15689","w_60_80.5",0.00107508417400715,0.0503907938338644
"6615","w_27_166",0.00107329351551977,0.04460851273724
"14951","w_58_104.5",0.00107159219420716,0.047276141745702
"4594","w_20_170.5",0.00107098441425624,0.042666782177088
"14179","w_55_103",0.00106980875685825,0.0464159703666218
"10185","w_39_99",0.00106942201000348,0.0394253173838933
"14447","w_56_113.5",0.00106871252647156,0.0477634006937983
"7183","w_29_164",0.00106861314262274,0.0462328441462594
"1502","w_9_73",0.00106747976744037,-0.0316381522820679
"2405","w_12_70.5",0.00106448984235596,0.0320553983594411
"15466","w_60_110.5",0.00106189151650082,0.0482752297118978
"15697","w_60_88.5",0.0010609698085764,0.0481118833130396
"13659","w_53_102",0.00106072461546269,0.0453725198427219
"2140","w_12_103.5",0.00106049826909316,0.0291670428935013
"9369","w_37_108",0.00105978288352582,0.0420510849221459
"6240","w_25_81",0.00105712435910021,-0.0365451384442933
"6004","w_25_132",0.00105638290156984,0.0434346489284102
"467","w_6_243.5",0.00105591709688313,-0.0412753236371746
"4188","w_18_67.5",0.00105465158586426,0.039685419532268
"9884","w_38_72.5",0.00105436353413624,0.0477411715768132
"7788","w_31_20",0.00105354028866878,0.0558682572110343
"8251","w_33_104",0.00105318478144889,0.0386779612961131
"6763","w_27_31",0.00105209372354886,0.0495407108767098
"9107","w_36_123.5",0.0010503084899609,0.0444470681434069
"6841","w_28_109.5",0.00105020346551099,0.0394295756904585
"7105","w_28_88.5",0.00104980568964319,-0.036619128882274
"15208","w_59_106",0.0010492970449123,0.047337687005604
"1218","w_8_91.5",0.001049233608169,-0.0281317789159862
"352","w_6_139.5",0.00104920867308467,-0.0306003033596475
"4550","w_20_130.5",0.00104918321681235,0.0416058073865343
"6262","w_26_103.5",0.00104808458932193,0.034399421974856
"3299","w_15_67",0.00104639887899727,0.0369206451595586
"8391","w_33_237",0.00104307049906915,0.0617475142354572
"7117","w_29_100",0.00104301534478024,0.0343157348355915
"4290","w_19_161",0.00104299511525563,-0.0404959007256671
"11812","w_46_103.5",0.00104244924332775,0.0435813253777826
"12049","w_46_73.5",0.00104222092854755,0.0497129186003192
"7147","w_29_130",0.00104150948818982,0.0438817132079628
"1290","w_9_157",0.00104100654409622,0.0304319413042495
"14155","w_54_79.5",0.00103949180233398,0.0494790741497776
"904","w_7_83",0.00103916407169813,-0.025780745053838
"15691","w_60_82.5",0.00103810183631958,0.0484390730967328
"2755","w_14_116.5",0.00103801337360032,0.0353678635881024
"3190","w_15_24",0.00103765767991304,-0.040670582143445
"3611","w_16_81.5",0.00103640182915121,-0.0318783363912169
"13109","w_50_75.5",0.00103619488567586,0.0500584291631359
"294","w_5_86",0.00103463283749028,0.0245850265012513
"5113","w_22_111.5",0.00103223046306711,0.0377634166814979
"803","w_7_27",0.00103035748626723,-0.0342226052671808
"7122","w_29_105",0.00103029441495239,0.0364985140398073
"1209","w_8_83.5",0.00102830504295692,-0.0261763459786694
"6122","w_25_24",0.00102701949223449,-0.0490054510846456
"460","w_6_237.5",0.00102602620805092,-0.0396643632565396
"8775","w_34_69.5",0.00102597416919614,0.0470054013418895
"576","w_6_63.5",0.00102536518048868,0.030743740795868
"4492","w_19_76",0.00102514692806022,-0.0340848611020943
"4489","w_19_73",0.00102184437352959,-0.0346398047708853
"3100","w_15_158",0.00102147071645198,0.038049212828266
"2728","w_13_91",0.00102138629111515,-0.0302095693777933
"13149","w_51_115",0.00102092228150608,0.0451907374096065
"4593","w_20_17.5",0.00101840550381171,0.0522809088355684
"5170","w_22_163.5",0.0010179005499007,-0.0420658894062131
"1522","w_9_91",0.00101741082318352,-0.0277052942444967
"3777","w_17_232",0.00101693926066726,0.0491130598274283
"3606","w_16_77.5",0.0010168337480958,-0.0326856488810709
"5369","w_22_77.5",0.00101396348668714,-0.0347683234018007
"11","w_5_109",0.00101377749323905,-0.0216913729903745
"1667","w_10_223.5",0.00101363217433437,0.0405680940985749
"2591","w_13_24",0.00101236397074134,-0.0379595673809051
"6799","w_27_67",0.00101004891178291,0.0461689146728687
"496","w_6_27.5",0.00100932833821266,-0.0328746714943077
"14692","w_57_101",0.00100931208116017,0.0456259000357925
"3860","w_17_34",0.00100863514258021,0.0435083852484269
"4780","w_20_71.5",0.00100759743251699,-0.035971279639734
"1315","w_9_18",0.00100701416658033,-0.0428883591240968
"1374","w_9_233",0.00100699209627875,-0.0379535927618483
"7268","w_29_241",0.00100665252825716,0.0554487342238459
"7400","w_29_99",0.00100614316413272,0.0334261601917102
"2457","w_13_118",0.00100527266607431,0.0359497451449967
"1523","w_9_92",0.00100491855492624,-0.0286470870188531
"3319","w_15_86",0.00100380737563466,-0.0306565385134746
"15444","w_59_88",0.00100336195556616,0.0462689000920213
"5255","w_22_240.5",0.00100270739382335,-0.0550505700533225
"4195","w_18_74.5",0.00100043210076262,-0.0331689356417263
"7495","w_30_19.5",0.000999459426159199,0.0543589900526598
"6415","w_26_244.5",0.000998374793261592,0.050120436694018
"11275","w_44_103.5",0.000998169524173642,0.0420810971813692
"5466","w_23_169",0.000997201557364047,0.0428140837120832
"3135","w_15_19",0.000996815321334776,-0.04506530377187
"15457","w_60_101.5",0.000996086474445823,0.0463554778666403
"3182","w_15_232",0.000995312834606521,0.0456073550013011
"1390","w_9_248",0.000995153209959909,0.0335451216737923
"9910","w_38_98.5",0.000994994606829169,0.0372801806908421
"1688","w_10_242.5",0.00099438705777577,-0.0470455882482675
"7388","w_29_87",0.000993716146942658,-0.0366206215687501
"15212","w_59_110",0.000992532977079685,0.0466019885506998
"6033","w_25_159",0.000991591432473959,0.0430448415483783
"3176","w_15_227",0.000991585546159968,0.0460735310150369
"12873","w_50_102.5",0.00099131147297804,0.0433452508392069
"14167","w_54_91.5",0.000989363419152123,0.0429727093005823
"3789","w_17_243",0.000989036350836026,-0.0487700020881423
"6812","w_27_80",0.000988918991558285,-0.036174032319683
"9616","w_37_79",0.000988726420075525,-0.0410364905131095
"4791","w_20_82.5",0.000988337848513376,-0.0331515912799394
"5253","w_22_239.5",0.000987623256800907,-0.0563752164133662
"12091","w_47_115",0.000987037687796177,0.0436351413253628
"1825","w_10_91.5",0.000986894132934402,-0.0283731629667506
"2625","w_13_270",0.000986452270547389,0.0512527799155186
"10735","w_42_104.5",0.000985782098707921,0.0415067070862372
"4495","w_19_79",0.000984490402935689,-0.0329348918010841
"5457","w_23_160",0.000983766957310284,-0.0424021450317937
"2703","w_13_69",0.000983746520321405,0.0320643847561726
"3348","w_16_112.5",0.000983474686020669,0.0325763121512391
"3041","w_15_104",0.000983022774440623,0.0291040875528304
"4226","w_19_103",0.000981949971562535,0.0299726001918584
"2587","w_13_236",0.000981476833647799,-0.047791486087633
"6838","w_28_106.5",0.000980006144215229,0.0356745704067008
"3912","w_17_86",0.00097730807783214,-0.0309851297710612
"153","w_5_238",0.000977107476041184,0.0391641832666764
"4529","w_20_111.5",0.00097615313502375,0.0351502363047325
"4637","w_20_21.5",0.000975905603796567,-0.0466158633082635
"7970","w_32_104.5",0.0009756979792932,0.0368067823982272
"6700","w_27_243",0.00097370206164793,0.0513389298314044
"10431","w_40_72.5",0.000973359446923117,0.0463786187980025
"8707","w_34_27.5",0.000972465076460427,0.0534742929309461
"13673","w_53_116",0.000970947233870145,0.044515453752042
"3413","w_16_171.5",0.000969718477397463,0.0381556944504069
"15443","w_59_87",0.000969120691150849,0.0459370494206927
"9891","w_38_79.5",0.000968293175859447,-0.0409270833421761
"5973","w_25_102",0.000967274829178244,0.0321843880581293
"3256","w_15_30",0.000966492465054314,-0.0393767118037716
"1840","w_11_105",0.000965393623025834,0.0279292111138938
"4965","w_21_242",0.000965285038596275,-0.0508116821609206
"8815","w_35_109",0.000965128028011408,0.0396508196677073
"3201","w_15_25",0.000963043547064668,-0.0387720089709983
"2141","w_12_104.5",0.000962760660718653,0.0283580865781151
"9331","w_36_70.5",0.000962354491166995,0.0455641842062504
"6609","w_27_160",0.00096038859316816,0.043861189606634
"1815","w_10_82.5",0.000959995257363899,-0.0257099682458242
"152","w_5_237",0.000958804049342343,-0.0357464604905084
"2268","w_12_22.5",0.000958611419102806,-0.0365399150152883
"3320","w_15_87",0.000957770230858301,-0.0301105337635686
"6981","w_28_239.5",0.000957760839546351,0.0554527766889598
"5832","w_24_238.5",0.000956933899496915,-0.0566258450442312
"14435","w_56_101.5",0.000956384728961535,0.0440496426717792
"295","w_5_87",0.000954431031041203,0.0226286652753668
"1512","w_9_82",0.000951702049486913,-0.025096672458581
"8081","w_32_21.5",0.000951539242139088,0.0527101647542122
"15461","w_60_105.5",0.000951534379993402,0.0451885943371001
"5974","w_25_103",0.000951252431176997,0.0322051136571007
"1806","w_10_74.5",0.000950898074419171,-0.0312656806404527
"15209","w_59_107",0.000949722411033194,0.0452387336527154
"13373","w_51_77",0.00094964294702371,0.0474433825960025
"12885","w_50_114.5",0.00094928174541653,0.043587562900186
"4781","w_20_72.5",0.000947989700704088,-0.0338811507976871
"13674","w_53_117",0.000947959808353938,0.0438658064778594
"1032","w_8_20.5",0.000947933619905084,-0.03490523530545
"1236","w_9_108",0.000947409464169158,0.0238119314391274
"306","w_5_97",0.000947204343379693,-0.0217904487635947
"2154","w_12_116.5",0.0009450833030763,0.0318340514168374
"6268","w_26_109.5",0.000944959827065661,0.036560629657716
"3027","w_14_91.5",0.000944482005896807,-0.029572335445774
"15458","w_60_102.5",0.000941838413917706,0.0448927748295575
"5952","w_24_81.5",0.000941468402373302,-0.0339980477696832
"13411","w_52_115.5",0.000940775431887975,0.0435597172902852
"3778","w_17_233",0.000940486487351122,0.0477703725018009
"9332","w_36_71.5",0.000939385774436641,0.0445778133974052
"2440","w_13_102",0.000936408714875547,0.0269999448677401
"15693","w_60_84.5",0.000936385079955193,0.045858519332299
"1425","w_9_28",0.000936196232026898,-0.0356113633114687
"6984","w_28_241.5",0.00093594925769136,0.0527470794979271
"4194","w_18_73.5",0.000934042158988957,-0.0326178236104827
"6862","w_28_130.5",0.00093298997946667,0.0411682469427126
"6412","w_26_241.5",0.000932849627787946,0.0523509591922632
"8985","w_35_27",0.000932794949987437,0.0536536900567497
"13908","w_53_91",0.00093109635438271,0.0411385583303637
"14927","w_57_80",0.000930421498427481,0.0465674549129762
"2107","w_11_73",0.000929960549509001,-0.030408085465902
"4450","w_19_34",0.000929079203922045,0.0435727113866908
"1859","w_11_122",0.000928508199353861,0.0334609259850328
"12623","w_49_116",0.000927820931148515,0.042424424545522
"6226","w_25_67",0.000927626710650609,0.0431442111622955
"1966","w_11_22",0.0009270525207139,-0.0354182367863796
"1719","w_10_270.5",0.000926470138910229,0.0483987450041974
"8790","w_34_84.5",0.000926349927245274,-0.0373972774530041
"2367","w_12_34.5",0.000922399208596825,0.0371804350401755
"12090","w_47_114",0.000922353855788205,0.0421195099343817
"8530","w_34_103.5",0.000920475534460508,0.036117150290553
"47","w_5_141",0.000918133913762942,0.0268863497509814
"1494","w_9_66",0.000917131716304698,0.0275276733963423
"6355","w_26_19.5",0.000916626952979782,0.0518744330901996
"726","w_7_20",0.000915465955994788,-0.033601766380497
"2730","w_13_93",0.000914923942144319,-0.0288370429920595
"1410","w_9_266",0.000913030036894358,0.039189559670832
"8803","w_34_97.5",0.000912890284530454,0.0337654978331903
"1980","w_11_232",0.000912715910627249,-0.0387670505296314
"8103","w_32_23.5",0.000912474422886,0.0507164956563729
"1608","w_10_17.5",0.000912307718115568,-0.043198720104449
"13636","w_52_79.5",0.00091074273346492,0.0459363234794971
"2430","w_12_93.5",0.000908712040732507,-0.0286695511702965
"5135","w_22_131.5",0.000907336761746702,0.0392772758324645
"1131","w_8_29.5",0.000906521506103819,-0.0344160405787782
"4968","w_21_245",0.000906242374090649,0.0451151610909637
"1067","w_8_231.5",0.000905411229599085,-0.0353186079821855
"4409","w_19_27",0.00090398636307043,-0.0396380053793129
"12610","w_49_103",0.000903567591926557,0.0412943286504787
"5094","w_21_93",0.000903332358011877,0.0313913678994196
"6128","w_25_245",0.000901861614376775,0.0465992913399878
"2439","w_13_101",0.000901689401733297,0.0266061806411484
"15188","w_58_86.5",0.000901470308765639,0.0439022023134613
"14425","w_55_91",0.000900731136829536,0.0413457561628473
"3909","w_17_83",0.000897661309188225,-0.0301792340541308
